"cod_eve","nombre_evento","semana","ano","municipio_ocurrencia","departamento_ocurrencia","conteo"
356,"INTENTO DE SUICIDIO",1,"2,021","PALMIRA","VALLE",7
356,"INTENTO DE SUICIDIO",1,"2,021","ABREGO","NORTE SANTANDER",1
356,"INTENTO DE SUICIDIO",1,"2,021","AGUACHICA","CESAR",1
356,"INTENTO DE SUICIDIO",1,"2,021","AGUADAS","CALDAS",1
356,"INTENTO DE SUICIDIO",1,"2,021","ARMENIA","QUINDIO",4
356,"INTENTO DE SUICIDIO",1,"2,021","BARBOSA","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",1,"2,021","CALARCA","QUINDIO",5
356,"INTENTO DE SUICIDIO",1,"2,021","CONVENCION","NORTE SANTANDER",1
356,"INTENTO DE SUICIDIO",1,"2,021","DUITAMA","BOYACA",2
356,"INTENTO DE SUICIDIO",1,"2,021","FLORENCIA","CAUCA",1
356,"INTENTO DE SUICIDIO",1,"2,021","GIRARDOT","CUNDINAMARCA",3
356,"INTENTO DE SUICIDIO",1,"2,021","GUADALUPE","HUILA",1
356,"INTENTO DE SUICIDIO",1,"2,021","ITAGUI","ANTIOQUIA",4
356,"INTENTO DE SUICIDIO",1,"2,021","LA VIRGINIA","RISARALDA",1
356,"INTENTO DE SUICIDIO",1,"2,021","LOS PATIOS","NORTE SANTANDER",1
356,"INTENTO DE SUICIDIO",1,"2,021","NECOCLI","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",1,"2,021","ORITO","PUTUMAYO",1
356,"INTENTO DE SUICIDIO",1,"2,021","PEREIRA","RISARALDA",8
356,"INTENTO DE SUICIDIO",1,"2,021","PITALITO","HUILA",3
356,"INTENTO DE SUICIDIO",1,"2,021","PLATO","MAGDALENA",1
356,"INTENTO DE SUICIDIO",1,"2,021","QUIMBAYA","QUINDIO",1
356,"INTENTO DE SUICIDIO",1,"2,021","SALDAÑA","TOLIMA",1
356,"INTENTO DE SUICIDIO",1,"2,021","SAN SEBASTIAN DE BUENAVISTA","MAGDALENA",2
356,"INTENTO DE SUICIDIO",1,"2,021","SAN VICENTE DEL CAGUAN","CAQUETA",2
356,"INTENTO DE SUICIDIO",1,"2,021","SANTA ROSA DE OSOS","ANTIOQUIA",2
356,"INTENTO DE SUICIDIO",1,"2,021","SONSON","ANTIOQUIA",2
356,"INTENTO DE SUICIDIO",1,"2,021","VALLE DEL GUAMUEZ","PUTUMAYO",1
356,"INTENTO DE SUICIDIO",1,"2,021","VICTORIA","CALDAS",1
356,"INTENTO DE SUICIDIO",1,"2,021","YARUMAL","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",1,"2,021","ZIPAQUIRA","CUNDINAMARCA",1
356,"INTENTO DE SUICIDIO",2,"2,021","ABEJORRAL","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",2,"2,021","ANSERMA","CALDAS",1
356,"INTENTO DE SUICIDIO",2,"2,021","ANZOATEGUI","TOLIMA",1
356,"INTENTO DE SUICIDIO",2,"2,021","ARJONA","BOLIVAR",1
356,"INTENTO DE SUICIDIO",2,"2,021","CALARCA","QUINDIO",3
356,"INTENTO DE SUICIDIO",2,"2,021","CALDONO","CAUCA",1
356,"INTENTO DE SUICIDIO",2,"2,021","DUITAMA","BOYACA",1
356,"INTENTO DE SUICIDIO",2,"2,021","ESPINAL","TOLIMA",1
356,"INTENTO DE SUICIDIO",2,"2,021","GALERAS (NUEVA GRANADA)","SUCRE",1
356,"INTENTO DE SUICIDIO",2,"2,021","ISNOS (SAN JOSE DE ISNOS)","HUILA",1
356,"INTENTO DE SUICIDIO",2,"2,021","JAMUNDI","VALLE",3
356,"INTENTO DE SUICIDIO",2,"2,021","MARIQUITA","TOLIMA",1
356,"INTENTO DE SUICIDIO",2,"2,021","MOGOTES","SANTANDER",1
356,"INTENTO DE SUICIDIO",2,"2,021","MONTERIA","CORDOBA",5
356,"INTENTO DE SUICIDIO",2,"2,021","NEIRA","CALDAS",1
356,"INTENTO DE SUICIDIO",2,"2,021","PALMIRA","VALLE",5
356,"INTENTO DE SUICIDIO",2,"2,021","PITALITO","HUILA",2
356,"INTENTO DE SUICIDIO",2,"2,021","POPAYAN","CAUCA",7
356,"INTENTO DE SUICIDIO",2,"2,021","PUERTO BOYACA","BOYACA",1
356,"INTENTO DE SUICIDIO",2,"2,021","PUERTO CAICEDO","PUTUMAYO",1
356,"INTENTO DE SUICIDIO",2,"2,021","RIOHACHA","GUAJIRA",1
356,"INTENTO DE SUICIDIO",2,"2,021","SAN PABLO","BOLIVAR",1
356,"INTENTO DE SUICIDIO",2,"2,021","SAN PEDRO","VALLE",1
356,"INTENTO DE SUICIDIO",2,"2,021","SANTA CATALINA","BOLIVAR",1
356,"INTENTO DE SUICIDIO",2,"2,021","SANTA ROSA DE OSOS","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",2,"2,021","SOGAMOSO","BOYACA",1
356,"INTENTO DE SUICIDIO",2,"2,021","SUCRE","CAUCA",1
356,"INTENTO DE SUICIDIO",2,"2,021","SUESCA","CUNDINAMARCA",1
356,"INTENTO DE SUICIDIO",2,"2,021","TOTORO","CAUCA",2
356,"INTENTO DE SUICIDIO",2,"2,021","VALLE DEL GUAMUEZ","PUTUMAYO",1
356,"INTENTO DE SUICIDIO",2,"2,021","VENECIA","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",2,"2,021","VILLAMARIA","CALDAS",2
356,"INTENTO DE SUICIDIO",3,"2,021","ACEVEDO","HUILA",2
356,"INTENTO DE SUICIDIO",3,"2,021","ALGECIRAS","HUILA",1
356,"INTENTO DE SUICIDIO",3,"2,021","ARMENIA","QUINDIO",11
356,"INTENTO DE SUICIDIO",3,"2,021","BOGOTA","BOGOTA",70
356,"INTENTO DE SUICIDIO",3,"2,021","BUENAVENTURA","VALLE",2
356,"INTENTO DE SUICIDIO",3,"2,021","CAICEDONIA","VALLE",1
356,"INTENTO DE SUICIDIO",3,"2,021","CAJIBIO","CAUCA",1
356,"INTENTO DE SUICIDIO",3,"2,021","CHIGORODO","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",3,"2,021","EL TABLON","NARIÑO",1
356,"INTENTO DE SUICIDIO",3,"2,021","FUNZA","CUNDINAMARCA",1
356,"INTENTO DE SUICIDIO",3,"2,021","GALAPA","ATLANTICO",1
356,"INTENTO DE SUICIDIO",3,"2,021","GUAMO","TOLIMA",1
356,"INTENTO DE SUICIDIO",3,"2,021","GUARANDA","SUCRE",1
356,"INTENTO DE SUICIDIO",3,"2,021","LA CEJA","ANTIOQUIA",2
356,"INTENTO DE SUICIDIO",3,"2,021","MEDELLIN","ANTIOQUIA",39
356,"INTENTO DE SUICIDIO",3,"2,021","MORALES","CAUCA",1
356,"INTENTO DE SUICIDIO",3,"2,021","PAEZ","CAUCA",1
356,"INTENTO DE SUICIDIO",3,"2,021","PASTO","NARIÑO",9
356,"INTENTO DE SUICIDIO",3,"2,021","PUERTO LLERAS","META",1
356,"INTENTO DE SUICIDIO",3,"2,021","QUETAME","CUNDINAMARCA",1
356,"INTENTO DE SUICIDIO",3,"2,021","QUIBDO","CHOCO",1
356,"INTENTO DE SUICIDIO",3,"2,021","RIO DE ORO","CESAR",1
356,"INTENTO DE SUICIDIO",3,"2,021","SAHAGUN","CORDOBA",2
356,"INTENTO DE SUICIDIO",3,"2,021","SAN PEDRO","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",3,"2,021","SANTANDER DE QUILICHAO","CAUCA",3
356,"INTENTO DE SUICIDIO",3,"2,021","SOACHA","CUNDINAMARCA",1
356,"INTENTO DE SUICIDIO",3,"2,021","TAMESIS","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",3,"2,021","TURBO","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",3,"2,021","UBATE","CUNDINAMARCA",1
356,"INTENTO DE SUICIDIO",3,"2,021","VILLA DEL ROSARIO","NORTE SANTANDER",2
356,"INTENTO DE SUICIDIO",4,"2,021","AGRADO","HUILA",1
356,"INTENTO DE SUICIDIO",4,"2,021","ANSERMA","CALDAS",1
356,"INTENTO DE SUICIDIO",4,"2,021","ARIGUANI (EL DIFICIL)","MAGDALENA",1
356,"INTENTO DE SUICIDIO",4,"2,021","BARRANCABERMEJA","SANTANDER",1
356,"INTENTO DE SUICIDIO",4,"2,021","CALARCA","QUINDIO",3
356,"INTENTO DE SUICIDIO",4,"2,021","CALDAS","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",4,"2,021","CARTAGENA","BOLIVAR",7
356,"INTENTO DE SUICIDIO",4,"2,021","CAUCASIA","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",4,"2,021","CHAPARRAL","TOLIMA",1
356,"INTENTO DE SUICIDIO",4,"2,021","EL CARMEN DE BOLIVAR","BOLIVAR",1
356,"INTENTO DE SUICIDIO",4,"2,021","ENVIGADO","ANTIOQUIA",8
356,"INTENTO DE SUICIDIO",4,"2,021","GUARNE","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",4,"2,021","IBAGUE","TOLIMA",10
356,"INTENTO DE SUICIDIO",4,"2,021","INZA","CAUCA",2
356,"INTENTO DE SUICIDIO",4,"2,021","MARINILLA","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",4,"2,021","MONTERIA","CORDOBA",7
356,"INTENTO DE SUICIDIO",4,"2,021","PLANETA RICA","CORDOBA",1
356,"INTENTO DE SUICIDIO",4,"2,021","PUEBLO RICO","RISARALDA",1
356,"INTENTO DE SUICIDIO",4,"2,021","PUERTO WILCHES","SANTANDER",1
356,"INTENTO DE SUICIDIO",4,"2,021","RETIRO","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",4,"2,021","RIOBLANCO","TOLIMA",1
356,"INTENTO DE SUICIDIO",4,"2,021","RIOHACHA","GUAJIRA",3
356,"INTENTO DE SUICIDIO",4,"2,021","RIOSUCIO","CALDAS",1
356,"INTENTO DE SUICIDIO",4,"2,021","ROBLES (LA PAZ)","CESAR",1
356,"INTENTO DE SUICIDIO",4,"2,021","ROVIRA","TOLIMA",1
356,"INTENTO DE SUICIDIO",4,"2,021","SABANAGRANDE","ATLANTICO",1
356,"INTENTO DE SUICIDIO",4,"2,021","SAN MARTIN","CESAR",1
356,"INTENTO DE SUICIDIO",4,"2,021","SAN ONOFRE","SUCRE",1
356,"INTENTO DE SUICIDIO",4,"2,021","SAN VICENTE","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",4,"2,021","SANTA ROSA DE OSOS","ANTIOQUIA",2
356,"INTENTO DE SUICIDIO",4,"2,021","SOLEDAD","ATLANTICO",3
356,"INTENTO DE SUICIDIO",4,"2,021","TOLU","SUCRE",1
356,"INTENTO DE SUICIDIO",4,"2,021","VILLANUEVA","BOLIVAR",2
356,"INTENTO DE SUICIDIO",5,"2,021","AGUACHICA","CESAR",1
356,"INTENTO DE SUICIDIO",5,"2,021","BARBACOAS","NARIÑO",1
356,"INTENTO DE SUICIDIO",5,"2,021","BARRANCO DE LOBA","BOLIVAR",1
356,"INTENTO DE SUICIDIO",5,"2,021","BARRANQUILLA","ATLANTICO",12
356,"INTENTO DE SUICIDIO",5,"2,021","CHIA","CUNDINAMARCA",2
356,"INTENTO DE SUICIDIO",5,"2,021","CHINACOTA","NORTE SANTANDER",2
356,"INTENTO DE SUICIDIO",5,"2,021","EL BANCO","MAGDALENA",1
356,"INTENTO DE SUICIDIO",5,"2,021","EL GUAMO","BOLIVAR",1
356,"INTENTO DE SUICIDIO",5,"2,021","GINEBRA","VALLE",1
356,"INTENTO DE SUICIDIO",5,"2,021","GUAMAL","META",1
356,"INTENTO DE SUICIDIO",5,"2,021","HONDA","TOLIMA",2
356,"INTENTO DE SUICIDIO",5,"2,021","ITAGUI","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",5,"2,021","JUAN DE ACOSTA","ATLANTICO",1
356,"INTENTO DE SUICIDIO",5,"2,021","LIBORINA","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",5,"2,021","LOPEZ (MICAY)","CAUCA",1
356,"INTENTO DE SUICIDIO",5,"2,021","LOS SANTOS","SANTANDER",1
356,"INTENTO DE SUICIDIO",5,"2,021","MAGANGUE","BOLIVAR",3
356,"INTENTO DE SUICIDIO",5,"2,021","MONTENEGRO","QUINDIO",2
356,"INTENTO DE SUICIDIO",5,"2,021","SAN GIL","SANTANDER",1
356,"INTENTO DE SUICIDIO",5,"2,021","SONSON","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",5,"2,021","SUAZA","HUILA",1
356,"INTENTO DE SUICIDIO",5,"2,021","TURBACO","BOLIVAR",1
356,"INTENTO DE SUICIDIO",5,"2,021","VENTAQUEMADA","BOYACA",1
356,"INTENTO DE SUICIDIO",5,"2,021","VILLAMARIA","CALDAS",1
356,"INTENTO DE SUICIDIO",5,"2,021","YUMBO","VALLE",2
356,"INTENTO DE SUICIDIO",5,"2,021","ZIPAQUIRA","CUNDINAMARCA",3
356,"INTENTO DE SUICIDIO",6,"2,021","ACEVEDO","HUILA",2
356,"INTENTO DE SUICIDIO",6,"2,021","AIPE","HUILA",1
356,"INTENTO DE SUICIDIO",6,"2,021","ALBAN","CUNDINAMARCA",1
356,"INTENTO DE SUICIDIO",6,"2,021","BARRANCABERMEJA","SANTANDER",3
356,"INTENTO DE SUICIDIO",6,"2,021","BOLIVAR","CAUCA",1
356,"INTENTO DE SUICIDIO",6,"2,021","BUCARAMANGA","SANTANDER",7
356,"INTENTO DE SUICIDIO",6,"2,021","BUENAVENTURA","VALLE",1
356,"INTENTO DE SUICIDIO",6,"2,021","CABUYARO","META",1
356,"INTENTO DE SUICIDIO",6,"2,021","CAJAMARCA","TOLIMA",1
356,"INTENTO DE SUICIDIO",6,"2,021","CANDELARIA","VALLE",2
356,"INTENTO DE SUICIDIO",6,"2,021","CARTAGENA DEL CHAIRA","CAQUETA",1
356,"INTENTO DE SUICIDIO",6,"2,021","CHIMA","CORDOBA",1
356,"INTENTO DE SUICIDIO",6,"2,021","CORDOBA","BOLIVAR",1
356,"INTENTO DE SUICIDIO",6,"2,021","COROZAL","SUCRE",2
356,"INTENTO DE SUICIDIO",6,"2,021","DON MATIAS","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",6,"2,021","ENVIGADO","ANTIOQUIA",5
356,"INTENTO DE SUICIDIO",6,"2,021","FLORIDABLANCA","SANTANDER",1
356,"INTENTO DE SUICIDIO",6,"2,021","FUSAGASUGA","CUNDINAMARCA",1
356,"INTENTO DE SUICIDIO",6,"2,021","GINEBRA","VALLE",1
356,"INTENTO DE SUICIDIO",6,"2,021","GIRARDOTA","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",6,"2,021","IPIALES","NARIÑO",1
356,"INTENTO DE SUICIDIO",6,"2,021","LABATECA","NORTE SANTANDER",1
356,"INTENTO DE SUICIDIO",6,"2,021","MALAMBO","ATLANTICO",1
356,"INTENTO DE SUICIDIO",6,"2,021","PASTO","NARIÑO",11
356,"INTENTO DE SUICIDIO",6,"2,021","PELAYA","CESAR",1
356,"INTENTO DE SUICIDIO",6,"2,021","PUERTO INIRIDA","GUAINIA",1
356,"INTENTO DE SUICIDIO",6,"2,021","ROLDANILLO","VALLE",1
356,"INTENTO DE SUICIDIO",6,"2,021","SAN JUAN DE ARAMA","META",1
356,"INTENTO DE SUICIDIO",6,"2,021","SILVIA","CAUCA",1
356,"INTENTO DE SUICIDIO",6,"2,021","SOLEDAD","ATLANTICO",10
356,"INTENTO DE SUICIDIO",6,"2,021","TABIO","CUNDINAMARCA",2
356,"INTENTO DE SUICIDIO",6,"2,021","TAMARA","CASANARE",1
356,"INTENTO DE SUICIDIO",6,"2,021","TAURAMENA","CASANARE",1
356,"INTENTO DE SUICIDIO",6,"2,021","TOCANCIPA","CUNDINAMARCA",2
356,"INTENTO DE SUICIDIO",6,"2,021","TORIBIO","CAUCA",1
356,"INTENTO DE SUICIDIO",6,"2,021","VEGACHI","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",6,"2,021","VILLA DEL ROSARIO","NORTE SANTANDER",2
356,"INTENTO DE SUICIDIO",7,"2,021","AGUA DE DIOS","CUNDINAMARCA",2
356,"INTENTO DE SUICIDIO",7,"2,021","BALBOA","CAUCA",1
356,"INTENTO DE SUICIDIO",7,"2,021","BARRANCABERMEJA","SANTANDER",4
356,"INTENTO DE SUICIDIO",7,"2,021","BELLO","ANTIOQUIA",8
356,"INTENTO DE SUICIDIO",7,"2,021","CARTAGENA","BOLIVAR",3
356,"INTENTO DE SUICIDIO",7,"2,021","CASTILLA LA NUEVA","META",1
356,"INTENTO DE SUICIDIO",7,"2,021","CERETE","CORDOBA",2
356,"INTENTO DE SUICIDIO",7,"2,021","CHIA","CUNDINAMARCA",1
356,"INTENTO DE SUICIDIO",7,"2,021","CHOCONTA","CUNDINAMARCA",1
356,"INTENTO DE SUICIDIO",7,"2,021","CUMBITARA","NARIÑO",1
356,"INTENTO DE SUICIDIO",7,"2,021","DOSQUEBRADAS","RISARALDA",4
356,"INTENTO DE SUICIDIO",7,"2,021","EL PLAYON","SANTANDER",1
356,"INTENTO DE SUICIDIO",7,"2,021","ESPINAL","TOLIMA",2
356,"INTENTO DE SUICIDIO",7,"2,021","GARZON","HUILA",1
356,"INTENTO DE SUICIDIO",7,"2,021","GUARNE","ANTIOQUIA",4
356,"INTENTO DE SUICIDIO",7,"2,021","IBAGUE","TOLIMA",9
356,"INTENTO DE SUICIDIO",7,"2,021","ITUANGO","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",7,"2,021","LA PALMA","CUNDINAMARCA",1
356,"INTENTO DE SUICIDIO",7,"2,021","LA PEÑA","CUNDINAMARCA",1
356,"INTENTO DE SUICIDIO",7,"2,021","LA UNION","NARIÑO",1
356,"INTENTO DE SUICIDIO",7,"2,021","LIBORINA","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",7,"2,021","MANIZALES","CALDAS",11
356,"INTENTO DE SUICIDIO",7,"2,021","MONTERIA","CORDOBA",10
356,"INTENTO DE SUICIDIO",7,"2,021","NATAGAIMA","TOLIMA",1
356,"INTENTO DE SUICIDIO",7,"2,021","NECOCLI","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",7,"2,021","PALESTINA","CALDAS",1
356,"INTENTO DE SUICIDIO",7,"2,021","PALMIRA","VALLE",6
356,"INTENTO DE SUICIDIO",7,"2,021","PAZ DE ARIPORO","CASANARE",1
356,"INTENTO DE SUICIDIO",7,"2,021","POPAYAN","CAUCA",3
356,"INTENTO DE SUICIDIO",7,"2,021","SAN BERNARDO DEL VIENTO","CORDOBA",1
356,"INTENTO DE SUICIDIO",7,"2,021","SAN CAYETANO","NORTE SANTANDER",1
356,"INTENTO DE SUICIDIO",7,"2,021","SAN JOSE DEL FRAGUA","CAQUETA",1
356,"INTENTO DE SUICIDIO",7,"2,021","SINCELEJO","SUCRE",4
356,"INTENTO DE SUICIDIO",7,"2,021","SUSA","CUNDINAMARCA",1
356,"INTENTO DE SUICIDIO",7,"2,021","TOTORO","CAUCA",1
356,"INTENTO DE SUICIDIO",7,"2,021","TUMACO","NARIÑO",4
356,"INTENTO DE SUICIDIO",7,"2,021","TUNJA","BOYACA",1
356,"INTENTO DE SUICIDIO",7,"2,021","VILLANUEVA","BOLIVAR",1
356,"INTENTO DE SUICIDIO",7,"2,021","ZIPAQUIRA","CUNDINAMARCA",4
356,"INTENTO DE SUICIDIO",7,"2,021","ZONA BANANERA","MAGDALENA",1
356,"INTENTO DE SUICIDIO",8,"2,021","ANDALUCIA","VALLE",2
356,"INTENTO DE SUICIDIO",8,"2,021","ARAUQUITA","ARAUCA",1
356,"INTENTO DE SUICIDIO",8,"2,021","ARMENIA","QUINDIO",7
356,"INTENTO DE SUICIDIO",8,"2,021","CHIA","CUNDINAMARCA",3
356,"INTENTO DE SUICIDIO",8,"2,021","CHIGORODO","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",8,"2,021","EL CERRITO","VALLE",1
356,"INTENTO DE SUICIDIO",8,"2,021","FILADELFIA","CALDAS",1
356,"INTENTO DE SUICIDIO",8,"2,021","FUSAGASUGA","CUNDINAMARCA",3
356,"INTENTO DE SUICIDIO",8,"2,021","IPIALES","NARIÑO",1
356,"INTENTO DE SUICIDIO",8,"2,021","ITAGUI","ANTIOQUIA",2
356,"INTENTO DE SUICIDIO",8,"2,021","LORICA","CORDOBA",3
356,"INTENTO DE SUICIDIO",8,"2,021","MAGANGUE","BOLIVAR",4
356,"INTENTO DE SUICIDIO",8,"2,021","MANIZALES","CALDAS",9
356,"INTENTO DE SUICIDIO",8,"2,021","MOSQUERA","CUNDINAMARCA",1
356,"INTENTO DE SUICIDIO",8,"2,021","PAZ DE ARIPORO","CASANARE",1
356,"INTENTO DE SUICIDIO",8,"2,021","PEREIRA","RISARALDA",8
356,"INTENTO DE SUICIDIO",8,"2,021","RAFAEL REYES (APULO)","CUNDINAMARCA",1
356,"INTENTO DE SUICIDIO",8,"2,021","RICAURTE","NARIÑO",1
356,"INTENTO DE SUICIDIO",8,"2,021","SAHAGUN","CORDOBA",1
356,"INTENTO DE SUICIDIO",8,"2,021","SAN VICENTE DEL CAGUAN","CAQUETA",4
356,"INTENTO DE SUICIDIO",8,"2,021","SARAVENA","ARAUCA",1
356,"INTENTO DE SUICIDIO",8,"2,021","TAME","ARAUCA",2
356,"INTENTO DE SUICIDIO",8,"2,021","VIJES","VALLE",2
356,"INTENTO DE SUICIDIO",8,"2,021","VISTAHERMOSA","META",1
356,"INTENTO DE SUICIDIO",9,"2,021","AQUITANIA","BOYACA",1
356,"INTENTO DE SUICIDIO",9,"2,021","ARGELIA","CAUCA",1
356,"INTENTO DE SUICIDIO",9,"2,021","ASTREA","CESAR",1
356,"INTENTO DE SUICIDIO",9,"2,021","BARANOA","ATLANTICO",1
356,"INTENTO DE SUICIDIO",9,"2,021","BOGOTA","BOGOTA",91
356,"INTENTO DE SUICIDIO",9,"2,021","BUCARAMANGA","SANTANDER",12
356,"INTENTO DE SUICIDIO",9,"2,021","CANDELARIA","VALLE",1
356,"INTENTO DE SUICIDIO",9,"2,021","CAUCASIA","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",9,"2,021","CHIPAQUE","CUNDINAMARCA",1
356,"INTENTO DE SUICIDIO",9,"2,021","CUASPUD (CARLOSAMA)","NARIÑO",1
356,"INTENTO DE SUICIDIO",9,"2,021","CUCUTA","NORTE SANTANDER",9
356,"INTENTO DE SUICIDIO",9,"2,021","EL PEÑON","CUNDINAMARCA",1
356,"INTENTO DE SUICIDIO",9,"2,021","EL RETORNO","GUAVIARE",1
356,"INTENTO DE SUICIDIO",9,"2,021","FUNZA","CUNDINAMARCA",1
356,"INTENTO DE SUICIDIO",9,"2,021","HOBO","HUILA",2
356,"INTENTO DE SUICIDIO",9,"2,021","INZA","CAUCA",1
356,"INTENTO DE SUICIDIO",9,"2,021","LA BELLEZA","SANTANDER",2
356,"INTENTO DE SUICIDIO",9,"2,021","LA CEJA","ANTIOQUIA",2
356,"INTENTO DE SUICIDIO",9,"2,021","LA TEBAIDA","QUINDIO",1
356,"INTENTO DE SUICIDIO",9,"2,021","MESETAS","META",1
356,"INTENTO DE SUICIDIO",9,"2,021","MOCOA","PUTUMAYO",2
356,"INTENTO DE SUICIDIO",9,"2,021","MOMIL","CORDOBA",1
356,"INTENTO DE SUICIDIO",9,"2,021","MORROA","SUCRE",1
356,"INTENTO DE SUICIDIO",9,"2,021","MOSQUERA","CUNDINAMARCA",4
356,"INTENTO DE SUICIDIO",9,"2,021","NEIVA","HUILA",5
356,"INTENTO DE SUICIDIO",9,"2,021","NOCAIMA","CUNDINAMARCA",1
356,"INTENTO DE SUICIDIO",9,"2,021","PUEBLO RICO","RISARALDA",1
356,"INTENTO DE SUICIDIO",9,"2,021","PUERTO SALGAR","CUNDINAMARCA",1
356,"INTENTO DE SUICIDIO",9,"2,021","RESTREPO","META",1
356,"INTENTO DE SUICIDIO",9,"2,021","RIOSUCIO","CALDAS",1
356,"INTENTO DE SUICIDIO",9,"2,021","SABANAGRANDE","ATLANTICO",1
356,"INTENTO DE SUICIDIO",9,"2,021","SILVANIA","CUNDINAMARCA",1
356,"INTENTO DE SUICIDIO",9,"2,021","SITIO NUEVO","MAGDALENA",1
356,"INTENTO DE SUICIDIO",9,"2,021","TESALIA","HUILA",1
356,"INTENTO DE SUICIDIO",9,"2,021","TUMACO","NARIÑO",3
356,"INTENTO DE SUICIDIO",9,"2,021","VILLA DEL ROSARIO","NORTE SANTANDER",1
356,"INTENTO DE SUICIDIO",9,"2,021","VILLANUEVA","CASANARE",1
356,"INTENTO DE SUICIDIO",9,"2,021","YALI","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",9,"2,021","ZONA BANANERA","MAGDALENA",2
356,"INTENTO DE SUICIDIO",10,"2,021","AGUA DE DIOS","CUNDINAMARCA",1
356,"INTENTO DE SUICIDIO",10,"2,021","AGUACHICA","CESAR",1
356,"INTENTO DE SUICIDIO",10,"2,021","ANSERMA","CALDAS",1
356,"INTENTO DE SUICIDIO",10,"2,021","APARTADO","ANTIOQUIA",3
356,"INTENTO DE SUICIDIO",10,"2,021","BELEN DE UMBRIA","RISARALDA",1
356,"INTENTO DE SUICIDIO",10,"2,021","BELLO","ANTIOQUIA",7
356,"INTENTO DE SUICIDIO",10,"2,021","CARTAGENA","BOLIVAR",9
356,"INTENTO DE SUICIDIO",10,"2,021","COLOSO (RICAURTE)","SUCRE",1
356,"INTENTO DE SUICIDIO",10,"2,021","DOSQUEBRADAS","RISARALDA",7
356,"INTENTO DE SUICIDIO",10,"2,021","DUITAMA","BOYACA",2
356,"INTENTO DE SUICIDIO",10,"2,021","EL CARMEN DE BOLIVAR","BOLIVAR",1
356,"INTENTO DE SUICIDIO",10,"2,021","EL DOVIO","VALLE",1
356,"INTENTO DE SUICIDIO",10,"2,021","EL PIÑON","MAGDALENA",2
356,"INTENTO DE SUICIDIO",10,"2,021","GOMEZ PLATA","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",10,"2,021","GUADUAS","CUNDINAMARCA",1
356,"INTENTO DE SUICIDIO",10,"2,021","ISNOS (SAN JOSE DE ISNOS)","HUILA",1
356,"INTENTO DE SUICIDIO",10,"2,021","ITUANGO","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",10,"2,021","LA DORADA","CALDAS",2
356,"INTENTO DE SUICIDIO",10,"2,021","LA PLATA","HUILA",1
356,"INTENTO DE SUICIDIO",10,"2,021","LA UNION","VALLE",2
356,"INTENTO DE SUICIDIO",10,"2,021","LORICA","CORDOBA",1
356,"INTENTO DE SUICIDIO",10,"2,021","MAGANGUE","BOLIVAR",2
356,"INTENTO DE SUICIDIO",10,"2,021","MARQUETALIA","CALDAS",1
356,"INTENTO DE SUICIDIO",10,"2,021","PUERTO ASIS","PUTUMAYO",1
356,"INTENTO DE SUICIDIO",10,"2,021","RIOHACHA","GUAJIRA",2
356,"INTENTO DE SUICIDIO",10,"2,021","SAN BERNARDO","NARIÑO",1
356,"INTENTO DE SUICIDIO",10,"2,021","SAN GIL","SANTANDER",1
356,"INTENTO DE SUICIDIO",10,"2,021","SANDONA","NARIÑO",2
356,"INTENTO DE SUICIDIO",10,"2,021","SANTA ROSA DE OSOS","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",10,"2,021","SANTUARIO","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",10,"2,021","SARAVENA","ARAUCA",1
356,"INTENTO DE SUICIDIO",10,"2,021","SINCELEJO","SUCRE",4
356,"INTENTO DE SUICIDIO",10,"2,021","TAMINANGO","NARIÑO",1
